"delivery_id","delivery_type","delivery_status","delivery_datetime","address_id","user_id","order_detail_id","shipper_id"
9973,"Pickup","Delivered","2023-02-08 06:48:07.435234",457116,681984,2309,1283
2132,"Express","Delivered","2023-12-06 10:44:38.38224",68037,683595,7992,2666
4871,"Standard","Delivered","2023-07-08 04:19:12.286253",438140,684264,5414,2449
3910,"Standard","Delivered","2023-01-28 11:51:57.375722",438140,684264,9052,NA
2188,"Express","Delivered","2023-11-12 15:40:19.204842",438140,684264,3145,7587
5752,"Same-Day","Delivered","2023-04-18 05:51:50.609695",459882,684344,4337,7708
8700,"Same-Day","Delivered","2023-11-07 17:06:01.900867",459882,684344,1915,9695
3702,"Standard","Delivered","2023-08-21 16:18:18.088156",626769,684855,7762,NA
5401,"Pickup","Delivered","2023-03-28 02:06:34.272246",626769,684855,5749,NA
9896,"Standard","Delivered","2023-03-02 07:23:28.454508",67898,689731,4092,NA
7290,"Same-Day","Delivered","2023-05-23 20:57:28.309131",983079,690866,3764,7505
6446,"Same-Day","Out for Delivery",NA,983079,690866,4229,2449
8749,"Same-Day","Delivered","2023-04-15 22:42:17.763288",983079,690866,9633,NA
8336,"Pickup","Delivered","2023-09-03 07:14:57.713745",454551,693593,8963,7505
1727,"Same-Day","Delivered","2023-01-29 02:20:02.58482",454551,693593,9733,NA
9861,"Same-Day","Delivered","2023-11-08 03:38:21.752894",63134,694053,6716,7505
9639,"Standard","Delivered","2023-11-05 11:06:01.67188",475463,694852,3475,NA
5545,"Express","Delivered","2023-03-05 20:48:07.643655",475463,694852,1383,NA
8409,"Standard","Delivered","2023-06-25 18:03:28.204061",561911,695048,5621,NA
2752,"Standard","Delivered","2023-07-24 22:51:50.705725",334113,695246,8401,NA
5490,"Same-Day","Delivered","2023-02-19 22:45:51.891759",334113,695246,2979,NA
8670,"Standard","Delivered","2023-04-26 09:53:18.552637",939392,698161,3700,9271
2405,"Same-Day","Delivered","2023-01-30 04:10:37.137327",939392,698161,8161,9695
7648,"Express","Delivered","2023-10-12 06:43:51.930947",250531,698311,5787,NA
7167,"Standard","Delivered","2023-09-12 11:57:13.324903",104236,698560,7156,NA
3028,"Pickup","Delivered","2023-06-24 06:54:09.557369",104236,698560,5457,4833
2258,"Express","Delivered","2023-03-07 04:25:57.588681",425836,699835,4332,NA
5787,"Express","Delivered","2023-08-20 22:09:47.952943",425836,699835,9017,NA
5841,"Same-Day","Delivered","2023-08-13 13:10:04.408698",425836,699835,1355,NA
3493,"Same-Day","Delivered","2023-04-10 13:16:26.926176",147102,700844,8160,NA
9368,"Standard","Delivered","2023-04-20 16:28:02.333851",172386,701246,3891,NA
5037,"Pickup","Delivered","2023-10-01 10:16:52.155531",320880,701461,6479,2449
2962,"Pickup","Delivered","2023-03-18 12:35:46.349211",139125,702138,1224,2449
7660,"Express","Delivered","2023-05-05 23:33:11.159199",90633,702453,2970,NA
8615,"Express","Delivered","2023-08-16 19:23:56.266688",96300,703919,6991,2449
2187,"Express","Delivered","2023-09-08 16:13:45.858573",773743,704485,4158,NA
4645,"Same-Day","Delivered","2023-02-21 16:26:51.42128",773743,704485,3365,9695
1478,"Pickup","Delivered","2023-01-23 22:11:10.736099",238079,705283,2842,NA
9770,"Express","Delivered","2023-01-21 15:06:02.942872",238079,705283,6217,7505
5262,"Same-Day","Delivered","2023-05-15 15:56:55.460634",238079,705283,5293,NA
8555,"Same-Day","Delivered","2023-10-22 12:51:33.827355",147709,705374,4202,4833
2852,"Standard","Delivered","2023-02-23 23:49:03.621806",147709,705374,4831,7505
3431,"Pickup","Delivered","2023-04-17 01:49:43.512309",147709,705374,4271,9695
5177,"Express","Delivered","2023-09-02 01:30:20.74004",579633,707346,5050,NA
2961,"Same-Day","Pending",NA,579633,707346,1987,NA
4770,"Same-Day","Delivered","2023-01-23 15:02:43.652442",8759,709191,6744,7062
2992,"Express","Delivered","2023-02-03 16:05:00.521088",349022,709791,5681,NA
3008,"Same-Day","Delivered","2023-04-01 16:26:49.795238",154214,711001,2323,NA
2804,"Same-Day","Delivered","2023-07-02 20:59:31.418501",154214,711001,1749,NA
9694,"Express","Delivered","2023-11-06 01:47:20.939053",154214,711001,7171,NA
2787,"Pickup","Delivered","2023-09-21 03:30:39.657956",601660,711042,4655,7062
5960,"Standard","Delivered","2023-10-15 12:02:27.69765",601660,711042,3454,NA
4347,"Standard","Delivered","2023-07-12 14:29:54.808343",601660,711042,6595,9695
5295,"Standard","Delivered","2023-06-22 04:17:48.468945",863284,712387,5690,7587
