user_id,user_first_name,user_last_name,user_email,user_mobile_number,user_password,user_membership_status,address-id,address-country,address-state,address-city,address-postcode,address-type,category_id,category_name,category_description
6490,Gearard,Knightsbridge,gknightsbridge32@auda.org.au,(210) 8451105,eN9`*>/8v|H9PF},Prime,96,United States,Texas,San Antonio,78215,Residential,10,Clothing,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius
6865,Ursa,Choat,uchoat33@irs.gov,(201) 9035388,dK5&rUSl\Zvu5,Not Prime,12,United States,New Jersey,Paterson,07522,Residential,15,Electronics,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in
7801,Dimitry,Gehrtz,dgehrtz34@e-recht24.de,(916) 1404865,jH0'|&LE@,Prime,107,United States,California,Sacramento,94207,Other,12,Books,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
5400,Barby,Morat,bmorat35@rediff.com,(386) 2250287,zO3=e?n|m<DO,Prime,12,United States,Florida,Daytona Beach,32123,Business,10,Books,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero
7523,Dody,Norledge,dnorledge36@huffingtonpost.com,(202) 4915989,vQ9&%@@v?`|I<*,Prime,2,United States,District of Columbia,Washington,20535,Residential,3,Clothing,neque sapien placerat ante nulla justo aliquam quis turpis eget elit
8524,Eugenia,Skitch,eskitch37@nydailynews.com,(901) 2025986,tD5!HKP_u_q3Av7,Not Prime,51,United States,Tennessee,Memphis,38161,Residential,5,Books,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis
9714,Barbi,Clavering,bclavering38@flavors.me,(408) 6070024,"nA2$K*YJ\jn""f",Prime,43,United States,California,San Jose,95128,Residential,10,Clothing,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla
6789,Othello,Cromett,ocromett39@boston.com,(202) 4277647,"hM1>tZTRLQ+~s,",Not Prime,197,United States,District of Columbia,Washington,20337,Business,11,Clothing,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam
3818,Hodge,Josefer,hjosefer3a@sourceforge.net,(915) 9792367,"rZ0_f'$l#Zq""xQ$J",Prime,157,United States,Texas,El Paso,79934,Residential,6,Books,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer
2464,Abbe,Egar,aegar3b@rambler.ru,(717) 3568302,kA7)hA%Y#pM!3E,Prime,104,United States,Pennsylvania,Lancaster,17622,Residential,10,Books,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra
1261,Lyon,Stenbridge,lstenbridge3c@examiner.com,(602) 6109642,eO1\>/_)Tf,Prime,119,United States,Arizona,Phoenix,85053,Business,3,Books,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst
5525,Drusie,Grinsted,dgrinsted3d@google.it,(312) 9665257,uP1+<lY*2,Prime,32,United States,Illinois,Chicago,60686,Other,2,Clothing,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci
1475,Delcine,Barnaby,dbarnaby3e@hp.com,(770) 1428655,uZ5~y/%Fly,Prime,39,United States,Georgia,Atlanta,30323,Residential,10,Clothing,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat
1060,Yorke,Marzelo,ymarzelo3f@51.la,(202) 8834767,xR9{\@/WDv91R,Prime,182,United States,District of Columbia,Washington,20470,Business,15,Clothing,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue
3015,Nan,Chaloner,nchaloner3g@etsy.com,(808) 7302673,"rD6=Hc""wHx)R!",Prime,46,United States,Hawaii,Honolulu,96850,Business,4,Electronics,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id
2367,Antons,Welburn,awelburn3h@reuters.com,(714) 7839148,cW6@_S_x,Not Prime,149,United States,California,Garden Grove,92844,Residential,15,Clothing,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi
3394,Athena,Brooke,abrooke3i@virginia.edu,(214) 8806005,oR0)jR\R~JuM&H,Prime,82,United States,Texas,Dallas,75323,Other,9,Electronics,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus
5525,Kit,Scothorn,kscothorn3j@state.gov,(520) 5847914,yG9{xVZH&pxwe(3@,Prime,9,United States,Arizona,Tucson,85732,Business,4,Electronics,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
1551,Cornela,Cayle,ccayle3k@google.com.br,(917) 1016830,pY9>u&?P4z?6GI,Prime,41,United States,New York,New York City,10270,Residential,13,Clothing,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat
8504,Garrek,Lenglet,glenglet3l@yelp.com,(505) 4178803,"mH9?Nmj&k5O,*",Prime,178,United States,New Mexico,Albuquerque,87140,Residential,7,Clothing,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
8361,Malory,Mariaud,mmariaud3m@abc.net.au,(215) 2068385,xL5>YiPC'tB,Prime,124,United States,Pennsylvania,Philadelphia,19191,Residential,4,Clothing,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc
6654,Fidelity,Allam,fallam3n@dailymail.co.uk,(303) 4432422,lH6%jTj0`,Prime,28,United States,Colorado,Denver,80262,Residential,1,Grocery & Gourmet Food,erat volutpat in congue etiam justo etiam pretium iaculis justo in
9957,Salim,Guion,sguion3o@prlog.org,(504) 3316931,"iL5=bm`QCp7C""",Prime,20,United States,Louisiana,New Orleans,70174,Residential,8,Books,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum
9997,Noach,Garvey,ngarvey3p@skyrock.com,(704) 1477662,qC6\m7$Zks3Ue{,Prime,8,United States,North Carolina,Charlotte,28230,Other,3,Books,magna ac consequat metus sapien ut nunc vestibulum ante ipsum
3684,Mannie,Debill,mdebill3q@ed.gov,(813) 7856234,vY9=LzI22IO,Prime,42,United States,Florida,Tampa,33661,Residential,5,Books,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
3135,Rhoda,Evanson,revanson3r@live.com,(415) 7756816,bX4{cw7ppl,Prime,122,United States,California,San Francisco,94121,Residential,11,Clothing,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
1372,Prudi,Grosvener,pgrosvener3s@unc.edu,(405) 5065928,kQ5$5Kc@4C4,Prime,28,United States,Oklahoma,Oklahoma City,73129,Residential,12,Books,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis
3452,Pepi,Flancinbaum,pflancinbaum3t@merriam-webster.com,(305) 5013610,mP0+ZA#%a1e%SY,Prime,68,United States,Florida,Hollywood,33023,Residential,15,Clothing,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit
3316,Kendell,Greasty,kgreasty3u@vinaora.com,(716) 9152701,"zM4(4DE,M&/vE",Not Prime,125,United States,New York,Buffalo,14205,Residential,4,Grocery & Gourmet Food,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus
2722,Caz,Sommerton,csommerton3v@slate.com,(434) 6364422,kY0?ZA6yw_MN,Prime,60,United States,Virginia,Lynchburg,24515,Residential,8,Books,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a
4469,Bald,McGuckin,bmcguckin3w@independent.co.uk,(518) 6810143,zY3?JHFg\#)R6rnx,Prime,147,United States,New York,Albany,12205,Residential,8,Books,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla
9013,De,Catonnet,dcatonnet3x@hibu.com,(972) 1822347,vI5`m>i~aH',Prime,158,United States,Texas,Mesquite,75185,Residential,9,Books,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
1497,Winfred,Culross,wculross3y@youku.com,(323) 6724452,gW8~O|QBubkG,Prime,181,United States,California,Inglewood,90305,Residential,5,Books,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
4477,Deb,Besse,dbesse3z@berkeley.edu,(313) 9141012,bN8#fTWRc`'9j,Prime,94,United States,Michigan,Detroit,48242,Residential,10,Grocery & Gourmet Food,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue
6220,Clementine,Napoli,cnapoli40@typepad.com,(773) 1307906,xN3}cmhd$mc*P69,Prime,193,United States,Illinois,Chicago,60652,Residential,2,Books,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio
8466,Dominica,Ridolfo,dridolfo41@mozilla.org,(518) 1577919,nQ3'z7194s|x,Prime,150,United States,New York,Albany,12210,Residential,13,Books,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec
8908,Carlina,D' Angelo,cdangelo42@soundcloud.com,(865) 2395193,nY3{iK!hd,Prime,77,United States,Texas,Amarillo,79165,Residential,1,Toys & Games,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent
9617,Lorne,Becaris,lbecaris43@addtoany.com,(804) 4029995,gG7<F|1CSB1pI,Prime,110,United States,Virginia,Manassas,22111,Residential,1,Clothing,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
1479,Abbye,Pacquet,apacquet44@soundcloud.com,(313) 8474605,wL8$b>foy,Prime,3,United States,Michigan,Detroit,48217,Business,11,Electronics,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
4398,Charlean,Leak,cleak45@instagram.com,(214) 1354158,"mZ2|O8uC""nULjk",Prime,173,United States,Texas,Mesquite,75185,Business,10,Grocery & Gourmet Food,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio
9146,Timmie,Gush,tgush46@vkontakte.ru,(915) 6087128,vM1!Wp.Sua\L,Not Prime,55,United States,Texas,El Paso,79940,Residential,3,Books,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra
7449,Fairlie,Ferrarone,fferrarone47@paginegialle.it,(402) 2180701,"fQ1,3v`b",Prime,86,United States,Nebraska,Omaha,68134,Residential,10,Clothing,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi
2611,Joachim,Botly,jbotly48@jalbum.net,(937) 8437912,rA3~_{cRbs~=n},Prime,112,United States,Ohio,Dayton,45440,Residential,1,Clothing,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
7405,Ced,Poag,cpoag49@hao123.com,(409) 6128677,"mU0,Fq<i`=OBh{8",Prime,72,United States,Texas,Beaumont,77713,Other,11,Books,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor
3079,Heda,Cherrison,hcherrison4a@blogger.com,(408) 9740118,rR6=m`U)!,Prime,12,United States,California,San Jose,95108,Residential,2,Clothing,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
6056,Andrea,Theuff,atheuff4b@freewebs.com,(302) 3667899,sJ7*wmD&hK,Not Prime,146,United States,Delaware,Wilmington,19892,Other,15,Books,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
3343,Glori,Brereton,gbrereton4c@nationalgeographic.com,(402) 1675505,uF1'roD7F74Z,Prime,129,United States,Nebraska,Omaha,68144,Residential,15,Books,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis
7782,Abramo,Juan,ajuan4d@shareasale.com,(713) 6455881,qE3|6nhL6/_j4Ju,Prime,139,United States,Texas,Houston,77299,Business,14,Books,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor
4565,Risa,Worsfield,rworsfield4e@google.co.uk,(404) 2729378,xC4_t~Xp4Rf,Prime,168,United States,Georgia,Atlanta,30358,Business,2,Books,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo
4202,Kahlil,Sherer,ksherer4f@un.org,(702) 4926412,cS6<kkjb,Prime,72,United States,Nevada,Las Vegas,89178,Residential,10,Books,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
9209,Cobbie,Leebeter,cleebeter4g@ovh.net,(760) 1416459,uS6.dA?a+S##,Prime,78,United States,California,Oceanside,92056,Residential,11,Books,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel
5672,Phillida,Lorking,plorking4h@kickstarter.com,(804) 4382129,"zM3)9u3{!=h,FiI",Prime,134,United States,Virginia,Richmond,23289,Residential,9,Books,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi
7265,Hewet,Borris,hborris4i@creativecommons.org,(954) 4650557,"eF0<YTRx!,<VBim",Prime,16,United States,Florida,Fort Lauderdale,33330,Residential,10,Books,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
4438,Baily,Paris,bparis4j@paginegialle.it,(916) 4919311,vX2|KPwWXp(~8#5l,Not Prime,38,United States,California,Sacramento,94237,Residential,7,Books,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
3422,Mata,Pryell,mpryell4k@bloglines.com,(216) 1391625,uS0<B(+!0%E4JMX,Not Prime,57,United States,Ohio,Cleveland,44105,Residential,12,Shoes & Jewelry,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
8972,Wilmette,Scott,wscott4l@vk.com,(719) 3332195,uY5@g_Tl.p,Not Prime,178,United States,Colorado,Colorado Springs,80920,Residential,5,Clothing,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum
4499,Tonie,Cejka,tcejka4m@archive.org,(415) 1028190,gC5_t2U0,Not Prime,60,United States,California,San Francisco,94159,Residential,15,Shoes & Jewelry,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit
2154,Quint,Boxall,qboxall4n@umich.edu,(305) 6124800,rM6'YHd1j9,Not Prime,194,United States,Florida,Miami,33175,Residential,10,Clothing,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
1539,Reinhold,Cornelleau,rcornelleau4o@loc.gov,(518) 8592393,jU9*M'yfR'Z,Not Prime,128,United States,New York,Albany,12205,Business,2,Clothing,orci luctus et ultrices posuere cubilia curae mauris viverra diam
5740,Ashbey,Buckthorpe,abuckthorpe4p@i2i.jp,(860) 8054488,dC9!f@Ab$|\|,Prime,163,United States,Connecticut,West Hartford,06127,Residential,2,Electronics,a pede posuere nonummy integer non velit donec diam neque vestibulum
1002,Cassandre,Surridge,csurridge4q@rakuten.co.jp,(979) 9541529,uK8%T./&@,Not Prime,150,United States,Texas,Bryan,77806,Residential,15,Books,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero
8242,Carr,Dowzell,cdowzell4r@hc360.com,(217) 6030483,mQ5.IdMx!sj/B01,Prime,200,United States,Illinois,Springfield,62711,Residential,4,Books,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit
1932,Julius,Edelmann,jedelmann4s@ucsd.edu,(561) 3277525,vB1.)'_}+B,Not Prime,184,United States,Florida,West Palm Beach,33416,Business,6,Shoes & Jewelry,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
7742,Franz,Sonier,fsonier4t@woothemes.com,(814) 3904506,zL7?}QsqE}01g4},Prime,29,United States,Pennsylvania,Erie,16522,Business,3,Electronics,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
8881,Gan,Pridmore,gpridmore4u@biglobe.ne.jp,(512) 9803583,pP2(PL0qi))$Rw,Prime,110,United States,Texas,Austin,78759,Residential,10,Clothing,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla
3314,Teriann,Saffer,tsaffer4v@npr.org,(260) 8135451,kK7`w1/{l>,Prime,198,United States,Indiana,Fort Wayne,46896,Residential,9,Electronics,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in
1708,Guntar,Nealy,gnealy4w@newyorker.com,(515) 3934513,"hT9}~nVu=yE5,U}Y",Not Prime,166,United States,Iowa,Des Moines,50393,Residential,5,Electronics,vestibulum ante ipsum primis in faucibus orci luctus et ultrices
8373,Darla,Doherty,ddoherty4x@fastcompany.com,(716) 3843052,rT0=2|lY/oAPc2#,Not Prime,64,United States,New York,Buffalo,14225,Residential,1,Clothing,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat
2269,Clayborne,Linneman,clinneman4y@networksolutions.com,(201) 3121556,jD1(K$mu95<1,Not Prime,157,United States,New Jersey,Paterson,07522,Business,13,Books,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus
8279,Merrielle,Mulvy,mmulvy4z@canalblog.com,(850) 2758861,sD4{WWSD}?p}j05,Prime,199,United States,Florida,Pensacola,32590,Residential,11,Electronics,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat
4048,Beatriz,Tack,btack50@weather.com,(215) 5841975,"yY9.SZwd""",Prime,39,United States,Pennsylvania,Philadelphia,19104,Residential,14,Books,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus
2836,Richie,Broadey,rbroadey51@jugem.jp,(815) 6331185,fB2>cX+nQl,Not Prime,110,United States,Illinois,Joliet,60435,Residential,2,Books,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
2756,Con,Bracken,cbracken52@umn.edu,(561) 4623112,"cX0?""NWEPfG/Lp*",Prime,70,United States,Florida,West Palm Beach,33405,Residential,8,Clothing,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula
7606,Eve,Morville,emorville53@economist.com,(812) 9661466,dQ5}N3m+tf5l,Not Prime,194,United States,Indiana,Evansville,47747,Business,3,Grocery & Gourmet Food,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
4659,Bunni,Almak,balmak54@privacy.gov.au,(212) 3103660,fT0+muxm{1vl,Not Prime,161,United States,New York,New York City,10175,Business,14,Books,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non
1212,Agnola,Bramsen,abramsen55@furl.net,(518) 4098554,bY7\xFz0c,Prime,104,United States,New York,Schenectady,12305,Residential,13,Electronics,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa
8775,Wayland,Jermey,wjermey56@mapquest.com,(805) 4212611,pB4<jCD+'N,Not Prime,1,United States,California,Simi Valley,93094,Residential,10,Clothing,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
